Randomizer Version: 4.6.1
Random Seed: 154733336414037
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAFAAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieW+FdYfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
 82 MAGNETON      |           - |           - |            - |           - |              - |               - |                - |              - |           - |TM10 REFLECT |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |              - |TM19 AGILITY |             - |              - |TM22 RAZOR WIND |          - |          - |        - |TM26 ANCIENTPOWER |               - |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |              - |              - |             - |TM36 THUNDERBOLT |             - |               - |           - |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 83 FARFETCH'D    |TM01 ROLLOUT |TM02 BEAT UP |TM03 LOW KICK |           - |              - |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |TM24 CRUNCH |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |             - |               - |           - |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |TM47 SWIFT |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 84 DODUO         |           - |           - |            - |           - |              - |TM06 FLAME WHEEL |                - |              - |TM09 RECOVER |           - |TM11 VITAL THROW |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |              - |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |               - |TM39 PURSUIT |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |TM46 AURORA BEAM |TM47 SWIFT |                - |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 85 DODRIO        |           - |           - |TM03 LOW KICK |           - |              - |TM06 FLAME WHEEL |                - |              - |           - |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |TM24 CRUNCH |TM25 SING |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |          - |              - |              - |             - |               - |TM37 VINE WHIP |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |             - |               - |TM47 SWIFT |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 86 SEEL          |           - |           - |            - |           - |              - |               - |                - |TM08 HYDRO PUMP |TM09 RECOVER |           - |               - |         - |TM13 OCTAZOOKA |                - |               - |TM16 RETURN |         - |              - |           - |TM20 WATER GUN |TM21 SWEET KISS |              - |TM23 ABSORB |          - |        - |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |          - |              - |              - |TM35 FIRE SPIN |               - |             - |               - |TM39 PURSUIT |TM40 ENCORE |TM41 WITHDRAW |              - |               - |        - |TM45 FORESIGHT |TM46 AURORA BEAM |TM47 SWIFT |TM48 POISON STING |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 87 DEWGONG       |TM01 ROLLOUT |           - |TM03 LOW KICK |           - |              - |               - |TM07 THUNDERPUNCH |              - |TM09 RECOVER |           - |               - |         - |             - |                - |TM15 PERISH SONG |          - |         - |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |              - |TM23 ABSORB |          - |        - |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |               - |           - |             - |TM32 HARDEN |              - |              - |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |               - |           - |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |        - |             - |TM46 AURORA BEAM |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 88 GRIMER        |           - |TM02 BEAT UP |TM03 LOW KICK |TM04 PSYWAVE |              - |               - |                - |              - |TM09 RECOVER |TM10 REFLECT |               - |         - |             - |                - |TM15 PERISH SONG |          - |         - |TM18 PAIN SPLIT |           - |             - |              - |              - |          - |TM24 CRUNCH |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |           - |TM31 MAGNITUDE |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |               - |           - |          - |            - |TM42 HORN DRILL |               - |        - |             - |               - |TM47 SWIFT |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 89 MUK           |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |                - |              - |TM09 RECOVER |           - |               - |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |         - |              - |TM19 AGILITY |             - |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |TM26 ANCIENTPOWER |TM27 COMET PUNCH |         - |               - |           - |             - |TM32 HARDEN |              - |              - |TM35 FIRE SPIN |               - |             - |               - |TM39 PURSUIT |          - |            - |              - |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |TM47 SWIFT |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 90 SHELLDER      |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |                - |TM08 HYDRO PUMP |           - |TM10 REFLECT |               - |TM12 STOMP |TM13 OCTAZOOKA |                - |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |TM24 CRUNCH |TM25 SING |                - |TM27 COMET PUNCH |         - |               - |           - |             - |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |               - |             - |               - |           - |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |        - |             - |TM46 AURORA BEAM |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 91 CLOYSTER      |TM01 ROLLOUT |           - |            - |           - |              - |               - |                - |TM08 HYDRO PUMP |           - |           - |               - |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |              - |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |TM24 CRUNCH |        - |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |              - |TM35 FIRE SPIN |               - |TM37 VINE WHIP |               - |           - |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |               - |TM44 RAGE |             - |TM46 AURORA BEAM |         - |TM48 POISON STING |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 92 GASTLY        |           - |TM02 BEAT UP |            - |TM04 PSYWAVE |              - |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |           - |             - |              - |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |           - |             - |TM32 HARDEN |              - |TM34 CROSS CHOP |TM35 FIRE SPIN |TM36 THUNDERBOLT |             - |               - |           - |TM40 ENCORE |            - |              - |               - |TM44 RAGE |             - |               - |TM47 SWIFT |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 93 HAUNTER       |           - |           - |            - |           - |TM05 GIGA DRAIN |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |              - |           - |           - |               - |         - |             - |TM14 HIDDEN POWER |               - |          - |TM17 CURSE |              - |           - |TM20 WATER GUN |              - |TM22 RAZOR WIND |TM23 ABSORB |TM24 CRUNCH |TM25 SING |                - |               - |         - |TM29 NIGHT SHADE |TM30 SCRATCH |             - |          - |              - |              - |TM35 FIRE SPIN |TM36 THUNDERBOLT |             - |               - |           - |          - |            - |TM42 HORN DRILL |               - |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 94 GENGAR        |           - |           - |            - |TM04 PSYWAVE |              - |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |              - |           - |           - |               - |         - |             - |                - |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |              - |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |           - |             - |          - |              - |              - |             - |               - |             - |               - |TM39 PURSUIT |          - |TM41 WITHDRAW |              - |               - |TM44 RAGE |             - |TM46 AURORA BEAM |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 95 ONIX          |TM01 ROLLOUT |           - |            - |           - |              - |               - |TM07 THUNDERPUNCH |              - |TM09 RECOVER |           - |TM11 VITAL THROW |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |TM26 ANCIENTPOWER |               - |         - |               - |           - |TM31 MAGNITUDE |TM32 HARDEN |              - |              - |             - |               - |             - |               - |           - |TM40 ENCORE |            - |              - |               - |TM44 RAGE |             - |               - |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 96 DROWZEE       |           - |           - |TM03 LOW KICK |TM04 PSYWAVE |              - |               - |                - |              - |           - |TM10 REFLECT |TM11 VITAL THROW |         - |             - |                - |               - |TM16 RETURN |         - |              - |TM19 AGILITY |             - |              - |              - |TM23 ABSORB |          - |        - |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |           - |TM31 MAGNITUDE |TM32 HARDEN |              - |              - |             - |               - |             - |               - |           - |TM40 ENCORE |            - |              - |TM43 LOVELY KISS |        - |             - |TM46 AURORA BEAM |         - |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 97 HYPNO         |           - |           - |            - |           - |              - |TM06 FLAME WHEEL |                - |TM08 HYDRO PUMP |           - |TM10 REFLECT |               - |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |              - |          - |          - |TM25 SING |TM26 ANCIENTPOWER |               - |TM28 GROWL |               - |TM30 SCRATCH |             - |TM32 HARDEN |              - |TM34 CROSS CHOP |             - |TM36 THUNDERBOLT |             - |               - |           - |          - |TM41 WITHDRAW |TM42 HORN DRILL |               - |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 98 KRABBY        |           - |           - |            - |           - |              - |TM06 FLAME WHEEL |                - |TM08 HYDRO PUMP |           - |TM10 REFLECT |               - |TM12 STOMP |TM13 OCTAZOOKA |TM14 HIDDEN POWER |               - |          - |         - |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |              - |TM23 ABSORB |TM24 CRUNCH |TM25 SING |                - |TM27 COMET PUNCH |         - |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |               - |           - |TM40 ENCORE |TM41 WITHDRAW |              - |TM43 LOVELY KISS |        - |             - |TM46 AURORA BEAM |TM47 SWIFT |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
 99 KINGLER       |TM01 ROLLOUT |           - |            - |           - |              - |               - |                - |TM08 HYDRO PUMP |           - |           - |TM11 VITAL THROW |TM12 STOMP |TM13 OCTAZOOKA |                - |               - |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |               - |         - |               - |           - |TM31 MAGNITUDE |TM32 HARDEN |              - |              - |TM35 FIRE SPIN |               - |             - |TM38 STRING SHOT |TM39 PURSUIT |          - |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |         - |TM48 POISON STING |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
100 VOLTORB       |TM01 ROLLOUT |           - |            - |           - |              - |               - |TM07 THUNDERPUNCH |              - |           - |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |         - |              - |           - |             - |              - |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |               - |         - |               - |           - |             - |          - |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |               - |           - |          - |            - |TM42 HORN DRILL |               - |TM44 RAGE |             - |               - |TM47 SWIFT |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
101 ELECTRODE     |TM01 ROLLOUT |           - |TM03 LOW KICK |           - |              - |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |              - |TM09 RECOVER |TM10 REFLECT |               - |TM12 STOMP |             - |                - |               - |TM16 RETURN |         - |              - |           - |             - |TM21 SWEET KISS |              - |TM23 ABSORB |          - |        - |                - |TM27 COMET PUNCH |         - |               - |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |             - |               - |           - |          - |            - |TM42 HORN DRILL |TM43 LOVELY KISS |        - |             - |               - |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
